CODEST;CODASG;GRUASG;CODPRG
942501051;1910;1;50
942501068;1312;1;50
942501068;1423;2;50
942501068;1434;2;50
942501068;1462;1;50
942501068;1493;3;50
942501068;5172;1;50
942501076;1311;3;50
942501076;1417;2;50
942501076;1425;1;50
942501076;2216;2;50
942501076;4973;4;50
942501076;5174;3;50
942501092;1311;2;50
942501092;1356;3;50
942501092;1426;3;50
942501092;1428;1;50
942501092;1493;1;50
942501092;5176;2;50
942501107;1311;1;50
942501107;1423;1;50
942501107;1493;2;50
942501107;2216;4;50
942501107;2667;7;50
942501107;5176;3;50
942501123;1312;1;50
942501123;1356;1;50
942501123;1434;2;50
942501123;1493;3;50
942501123;2667;5;50
942501123;5172;1;50
942501131;1310;1;50
942501131;1426;1;50
942501131;1445;3;50
942501131;2216;2;50
942501131;2667;4;50
942501131;5172;1;50
942501148;1311;1;50
942501148;1426;1;50
942501148;1445;2;50
942501148;2216;3;50
942501148;2667;1;50
942501148;5176;3;50
942501164;2211;3;50
942501172;1426;3;50
942501172;1493;1;50
942501172;2215;2;50
942501172;2218;4;50
942501172;5172;1;50
942501189;1312;2;50
942501189;1428;3;50
942501189;1434;4;50
942501189;1462;2;50
942501189;1493;3;50
942501189;5176;1;50
942501197;1312;1;50
942501197;1356;1;50
942501197;1423;1;50
942501197;1434;4;50
942501197;1493;3;50
942501197;5172;2;50
942501203;1310;3;50
942501203;1356;2;50
942501203;1426;1;50
942501203;1445;4;50
942501203;2667;3;50
942501203;5176;3;50
942501228;1312;2;50
942501228;1434;2;50
942501228;1462;3;50
942501228;1493;3;50
942501228;2667;5;50
942501228;5176;2;50
942501236;1312;1;50
942501236;1434;2;50
942501236;1493;3;50
942501236;2216;4;50
942501236;2667;5;50
942501236;5172;1;50
942501244;1426;2;50
942501244;1445;3;50
942501244;2215;3;50
942501244;2218;1;50
942501244;5172;2;50
942501252;1312;1;50
942501252;1445;2;50
942501252;2216;2;50
942501252;2667;5;50
942501252;5172;2;50
942501252;5174;4;50
942501269;1356;3;50
942501269;1423;1;50
942501269;1428;3;50
942501269;1434;3;50
942501269;1462;3;50
942501269;1493;2;50
942501277;1310;1;50
942501277;1426;3;50
942501277;1483;1;50
942501277;2215;2;50
942501277;2667;1;50
942501293;1356;1;50
942501293;1417;1;50
942501293;1426;2;50
942501293;1434;1;50
942501293;1493;2;50
942501293;2667;5;50
942501293;5172;2;50
942501316;1312;1;50
942501316;1417;3;50
942501316;1426;2;50
942501316;1434;3;50
942501316;1493;2;50
942501316;2667;5;50
942501316;4973;3;50
942501381;1311;1;50
942501381;1417;1;50
942501381;1426;1;50
942501381;1493;2;50
942501381;2218;2;50
942501381;5172;2;50
942501381;7013;2;50
942501404;1312;1;50
942501404;1423;2;50
942501404;1434;1;50
942501404;1462;2;50
942501404;5176;2;50
942600013;1355;4;60
942600013;1418;2;60
942600013;1442;3;60
942600013;2132;4;60
942600013;2416;1;60
942600013;2511;4;60
942600062;1355;4;60
942600062;1418;2;60
942600062;1442;3;60
942600062;2132;4;60
942600062;2416;1;60
942600062;2511;4;60
942600079;2120;4;60
942600079;2130;5;60
942600079;2222;3;60
942600079;2234;1;60
942600079;2235;2;60
942600079;2236;5;60
942600095;1418;2;60
942600095;2120;4;60
942600095;2122;2;60
942600095;2124;3;60
942600095;2132;5;60
942600095;2223;5;60
942600095;2237;6;60
942600101;1355;7;60
942600101;1442;4;60
942600101;2122;4;60
942600101;2124;6;60
942600101;2132;1;60
942600101;2223;1;60
942600101;2237;3;60
942600118;1355;3;60
942600118;1418;5;60
942600118;1442;3;60
942600118;2122;2;60
942600118;2124;7;60
942600118;2132;5;60
942600118;2236;2;60
942600126;1355;6;60
942600126;1418;3;60
942600126;1442;2;60
942600126;2120;1;60
942600126;2122;3;60
942600126;2124;1;60
942600126;2132;2;60
942600126;2237;2;60
942600134;1418;2;60
942600134;2120;4;60
942600134;2122;2;60
942600134;2124;3;60
942600134;2132;2;60
942600134;2223;5;60
942600134;2237;6;60
942600142;1355;4;60
942600142;1442;4;60
942600142;2122;3;60
942600142;2124;6;60
942600142;2132;2;60
942600142;2223;1;60
942600142;2237;5;60
942600159;1355;6;60
942600159;1418;4;60
942600159;1442;3;60
942600159;2132;4;60
942600159;2416;3;60
942600159;2511;2;60
942600175;2120;1;60
942600175;2130;3;60
942600175;2223;2;60
942600175;2234;2;60
942600175;2235;5;60
942600183;2130;1;60
942600183;2222;3;60
942600183;2234;6;60
942600183;2235;5;60
942600183;2236;1;60
942600183;2237;4;60
942600191;2120;2;60
942600191;2122;3;60
942600191;2223;6;60
942600191;2235;4;60
942600191;2236;5;60
942600191;2237;2;60
942600191;2915;8;60
942600222;1355;2;60
942600222;1442;1;60
942600222;2120;4;60
942600222;2132;5;60
942600222;2223;4;60
942600222;2511;4;60
942600239;1355;2;60
942600239;1418;4;60
942600239;1442;3;60
942600239;2122;2;60
942600239;2124;4;60
942600239;2132;1;60
942600239;2511;4;60
942600247;1355;4;60
942600247;1418;2;60
942600247;1442;3;60
942600247;2132;4;60
942600247;2416;1;60
942600247;2511;4;60
942600263;1355;7;60
942600263;1418;2;60
942600263;1442;1;60
942600263;2120;2;60
942600263;2122;1;60
942600263;2124;7;60
942600263;2132;5;60
942600263;2237;3;60
942600271;1355;4;60
942600271;1442;4;60
942600271;2132;1;60
942600271;2416;1;60
942600271;2511;3;60
942600271;4844;3;60
942600319;1355;1;60
942600319;1418;2;60
942600319;1442;4;60
942600319;2122;5;60
942600319;2124;5;60
942600319;2132;1;60
942600319;2237;6;60
942600319;2511;1;60
942600335;1355;2;60
942600335;1418;2;60
942600335;1442;4;60
942600335;2132;4;60
942600335;2416;4;60
942600335;2511;3;60
942600343;1355;6;60
942600343;1418;4;60
942600343;1442;3;60
942600343;2132;4;60
942600343;2416;3;60
942600343;2511;2;60
942600384;1321;1;60
942600384;1355;4;60
942600384;1442;1;60
942600384;2132;5;60
942600384;2416;1;60
942600384;2511;4;60
942600407;2120;4;60
942600407;2130;2;60
942600407;2223;5;60
942600407;2236;1;60
942600407;2915;8;60
942600431;1418;3;60
942600431;2120;1;60
942600431;2122;5;60
942600431;2124;1;60
942600431;2223;2;60
942600431;2236;5;60
942600431;2237;3;60
942600448;1355;7;60
942600448;1418;4;60
942600448;1442;2;60
942600448;2122;2;60
942600448;2124;7;60
942600448;2132;1;60
942600448;2511;1;60
942600456;2120;3;60
942600456;2130;4;60
942600456;2222;4;60
942600456;2234;2;60
942600456;2235;3;60
942600489;2120;4;60
942600489;2223;7;60
942600489;2232;3;60
942600544;1355;3;60
942600544;1418;3;60
942600544;1442;4;60
942600544;2132;4;60
942600544;2416;1;60
942600544;2511;2;60
942600593;1355;3;60
942600593;1418;5;60
942600593;2132;5;60
942600593;2223;4;60
942600593;2416;1;60
942600593;2511;4;60
942600608;1442;4;60
942600608;2223;5;60
942600608;2236;4;60
942600608;2237;3;60
942600608;4849;1;60
942600616;2130;6;60
942600616;2222;2;60
942600616;2234;2;60
942600616;2235;4;60
942600616;2915;8;60
942600616;4826;1;60
942600649;1355;4;60
942600649;1418;5;60
942600649;1442;3;60
942600649;2132;4;60
942600649;2223;7;60
942600649;2416;1;60
942600657;2120;4;60
942600657;2122;3;60
942600657;2124;5;60
942600657;2223;6;60
942600657;2236;3;60
942600657;2237;4;60
942600657;4849;4;60
942600698;1355;6;60
942600698;1418;2;60
942600698;1442;3;60
942600698;2122;1;60
942600698;2124;3;60
942600698;2132;4;60
942600698;2511;2;60
942600729;1321;2;60
942600729;1357;5;60
942600729;1447;3;60
942600729;2416;3;60
942600729;2434;2;60
942600729;2511;3;60
942600729;2677;1;60
942600737;1321;2;60
942600737;1357;5;60
942600737;1461;3;60
942600737;2511;4;60
942600737;2641;2;60
942600737;2647;1;60
942600737;2667;2;60
942600753;1321;2;60
942600753;1355;7;60
942600753;1447;1;60
942600753;2434;1;60
942600753;2511;2;60
942600753;2630;2;60
942600753;2631;1;60
942600753;2677;1;60
942600778;1431;1;60
942600778;2636;1;60
942600778;2647;1;60
942600778;2653;5;60
942600778;2658;2;60
942600778;2670;1;60
942600778;4972;1;60
942600794;1321;2;60
942600794;1357;4;60
942600794;1447;3;60
942600794;2416;3;60
942600794;2434;2;60
942600794;2677;2;60
942600809;1321;1;60
942600809;1355;3;60
942600809;1418;1;60
942600809;1447;3;60
942600809;2132;4;60
942600809;2416;1;60
942600809;2511;2;60
942600817;1321;2;60
942600817;1357;1;60
942600817;2417;5;60
942600817;2434;3;60
942600817;2630;2;60
942600817;2631;4;60
942600817;2667;7;60
942600817;4973;5;60
942600825;2636;4;60
942600825;2638;1;60
942600825;2648;1;60
942600825;2649;2;60
942600825;2651;7;60
942600825;2671;2;60
942600825;2690;1;60
942600825;4656;2;60
942600833;1461;2;60
942600833;2636;4;60
942600833;2641;3;60
942600833;2647;3;60
942600833;2651;10;60
942600833;2652;1;60
942600833;2653;1;60
942600833;2667;5;60
942600841;1355;6;60
942600841;1418;2;60
942600841;1442;1;60
942600841;2120;1;60
942600841;2122;4;60
942600841;2124;5;60
942600841;2511;3;60
942600866;1431;1;60
942600866;2636;1;60
942600866;2647;1;60
942600866;2653;6;60
942600866;2658;2;60
942600866;2670;1;60
942600866;4972;1;60
942600874;1321;2;60
942600874;1357;5;60
942600874;1447;3;60
942600874;2132;4;60
942600874;2416;3;60
942600874;2511;2;60
942600874;2677;1;60
942600882;1355;6;60
942600882;2417;8;60
942600882;2434;3;60
942600882;2511;3;60
942600882;2630;1;60
942600882;2631;5;60
942600905;2232;2;60
942600905;2915;7;60
942600921;1321;1;60
942600921;1355;4;60
942600921;1447;3;60
942600921;2132;4;60
942600921;2416;3;60
942600921;2511;3;60
942600921;2677;2;60
942600938;1321;1;60
942600938;1355;4;60
942600938;1442;3;60
942600938;2132;4;60
942600938;2416;3;60
942600938;2511;4;60
942600946;1355;2;60
942600946;1418;1;60
942600946;1442;1;60
942600946;2132;2;60
942600946;2416;3;60
942600946;2511;2;60
942600954;1355;4;60
942600954;1418;3;60
942600954;1442;1;60
942600954;2132;4;60
942600954;2223;3;60
942600954;2416;1;60
942600962;2120;1;60
942600962;2122;2;60
942600962;2124;1;60
942600962;2222;1;60
942600987;2120;4;60
942600987;2130;1;60
942600987;2223;2;60
942600987;2234;8;60
942600987;2235;5;60
942600987;2236;3;60
942601014;1355;2;60
942601014;2120;3;60
942601014;2122;2;60
942601014;2124;6;60
942601014;2132;4;60
942601014;2223;5;60
942601014;2237;6;60
942601022;1355;1;60
942601022;1442;4;60
942601022;2132;1;60
942601022;2236;2;60
942601022;2237;5;60
942601022;2416;1;60
942601047;1355;4;60
942601047;1418;3;60
942601047;1442;1;60
942601047;2122;1;60
942601047;2124;4;60
942601047;2132;4;60
942601047;2223;7;60
942601055;1355;1;60
942601055;1418;5;60
942601055;1442;4;60
942601055;2132;2;60
942601055;2416;1;60
942601055;2511;2;60
942601063;1321;1;60
942601063;1355;2;60
942601063;1447;3;60
942601063;2132;4;60
942601063;2416;3;60
942601063;2511;2;60
942601063;2677;2;60
942601102;1355;7;60
942601102;1418;4;60
942601102;1442;2;60
942601102;2120;1;60
942601102;2122;2;60
942601102;2124;7;60
942601102;2223;2;60
942601127;1355;1;60
942601127;1418;4;60
942601127;1442;2;60
942601127;2124;3;60
942601127;2132;2;60
942601127;2416;1;60
942601127;2511;2;60
942601135;1355;2;60
942601135;1418;3;60
942601135;1442;2;60
942601135;2122;5;60
942601135;2124;1;60
942601135;2223;7;60
942601135;2237;7;60
942601176;1355;1;60
942601176;1418;4;60
942601176;1442;2;60
942601176;2132;2;60
942601176;2416;1;60
942601176;2511;2;60
942601184;1355;1;60
942601184;1418;4;60
942601184;1442;2;60
942601184;2122;1;60
942601184;2124;3;60
942601184;2223;4;60
942601192;2699;1;60
942601207;2120;1;60
942601207;2130;3;60
942601207;2222;1;60
942601207;2234;2;60
942601207;2235;5;60
942601207;2236;2;60
942610015;2120;3;61
942610015;2122;4;61
942610015;2124;2;61
942610015;2132;2;61
942610015;2223;6;61
942610015;2432;1;61
942610015;4825;3;61
942610048;2120;3;61
942610048;2130;2;61
942610048;2222;3;61
942610048;2234;4;61
942610048;2235;1;61
942610048;2431;2;61
942610097;2132;2;61
942610097;2410;2;61
942610097;2416;3;61
942610097;2432;1;61
942610097;2511;2;61
942610097;4849;1;61
942610111;2120;1;61
942610111;2122;4;61
942610111;2124;2;61
942610111;2223;6;61
942610111;2236;6;61
942610111;2237;5;61
942610111;4826;1;61
942610136;2120;3;61
942610136;2130;6;61
942610136;2222;6;61
942610136;2234;1;61
942610136;2235;1;61
942610136;2431;1;61
942610169;2120;3;61
942610169;2122;5;61
942610169;2124;6;61
942610169;2222;6;61
942610169;2236;7;61
942610169;2237;3;61
942610304;2120;2;61
942610304;2122;5;61
942610304;2124;1;61
942610304;2223;3;61
942610304;2236;1;61
942610304;4826;4;61
942610312;2132;1;61
942610312;2223;3;61
942610312;2410;2;61
942610312;2416;4;61
942610312;2432;1;61
942610312;2511;4;61
942610329;2120;3;61
942610329;2122;2;61
942610329;2124;4;61
942610329;2223;5;61
942610329;2234;4;61
942610329;2236;7;61
942610353;2120;2;61
942610353;2130;6;61
942610353;2222;1;61
942610353;2234;4;61
942610353;2235;8;61
942610353;2236;6;61
942610361;2120;2;61
942610361;2122;3;61
942610361;2124;4;61
942610361;2132;5;61
942610361;2223;1;61
942610361;2236;7;61
942610361;2237;7;61
942610378;2120;1;61
942610378;2122;5;61
942610378;2124;1;61
942610378;2222;3;61
942610378;2234;4;61
942610378;2237;8;61
942610386;2132;5;61
942610386;2410;2;61
942610386;2416;4;61
942610386;2431;1;61
942610386;2511;4;61
942610386;4841;2;61
942610441;2120;3;61
942610441;2130;2;61
942610441;2234;1;61
942610441;2236;6;61
942610441;2431;2;61
942610441;2915;5;61
942610466;2120;3;61
942610466;2130;5;61
942610466;2223;6;61
942610466;2234;6;61
942610466;2236;7;61
942610466;2237;5;61
942610521;2120;2;61
942610521;2122;5;61
942610521;2124;6;61
942610521;2132;4;61
942610521;2223;7;61
942610521;2511;4;61
942610554;2434;1;61
942610554;2470;1;61
942610554;2512;2;61
942610554;2525;1;61
942610554;2526;2;61
942610554;2531;1;61
942610554;4656;2;61
942610579;2132;2;61
942610579;2410;2;61
942610579;2416;4;61
942610579;2431;2;61
942610579;2511;4;61
942610579;4841;1;61
942610595;2122;1;61
942610595;2124;3;61
942610595;2132;5;61
942610595;2410;2;61
942610595;2432;1;61
942610595;2511;2;61
942610595;4841;1;61
942610618;2120;4;61
942610618;2130;5;61
942610618;2222;1;61
942610618;2234;2;61
942610618;2235;7;61
942610618;2236;5;61
942610634;2120;4;61
942610634;2122;5;61
942610634;2124;5;61
942610634;2223;6;61
942610634;2234;6;61
942610634;2235;4;61
942610634;2431;1;61
942610667;2122;3;61
942610667;2124;1;61
942610667;2222;5;61
942610667;2234;6;61
942610667;2236;7;61
942610667;2237;5;61
942610667;2431;2;61
942610675;2120;1;61
942610675;2130;3;61
942610675;2223;6;61
942610675;2236;1;61
942610675;2237;1;61
942610675;2431;1;61
942610691;2120;3;61
942610691;2130;5;61
942610691;2222;5;61
942610691;2236;7;61
942610691;2237;1;61
942610706;2132;2;61
942610706;2410;2;61
942610706;2416;3;61
942610706;2432;1;61
942610706;2511;2;61
942610706;4843;2;61
942610747;2120;4;61
942610747;2130;5;61
942610747;2222;1;61
942610747;2234;2;61
942610747;2236;7;61
942610747;2237;3;61
942620058;1442;4;62
942620058;2132;1;62
942620058;2730;1;62
942620058;2741;1;62
942620058;2760;1;62
942620058;2928;1;62
942620121;2130;2;62
942620121;2223;1;62
942620121;2234;1;62
942620121;2236;3;62
942620121;2237;1;62
942620201;2213;6;62
942620201;2221;11;62
942620201;2232;1;62
942620201;2233;3;62
942620201;2915;2;62
942620201;4844;2;62
942620226;2122;3;62
942620226;2124;1;62
942620226;2132;5;62
942620226;2223;6;62
942620226;2236;2;62
942620226;2237;5;62
942620226;2760;1;62
942620306;2130;1;62
942620306;2223;3;62
942620306;2234;1;62
942620306;2235;1;62
942620306;2710;2;62
942620306;4830;2;62
942620339;2658;2;62
942620339;2716;1;62
942620339;2743;1;62
942620339;2767;1;62
942620339;2853;1;62
942620339;2854;1;62
942620355;2658;4;62
942620355;2731;1;62
942620355;2766;1;62
942620355;2871;1;62
942620355;4656;1;62
942620355;4973;5;62
942620371;1418;1;62
942620371;2716;1;62
942620371;2743;1;62
942620371;2767;1;62
942620371;2851;1;62
942620371;2853;1;62
942620371;2854;1;62
942630019;1357;1;63
942630019;2227;2;63
942630019;2924;1;63
942630019;2926;1;63
942630019;2941;1;63
942630019;4843;4;63
942630027;1357;1;63
942630027;2227;2;63
942630027;2924;1;63
942630027;2926;1;63
942630027;2941;1;63
942630027;4843;4;63
942630051;2223;1;63
942630051;2234;7;63
942630051;2235;2;63
942630051;2236;3;63
942630051;2260;2;63
942630051;2940;1;63
942630068;2223;3;63
942630068;2236;7;63
942630068;2237;3;63
942630068;2930;1;63
942630092;1355;7;63
942630092;2223;1;63
942630092;2234;7;63
942630092;2235;5;63
942630092;2260;2;63
942630092;2940;1;63
942630123;2260;1;63
942630123;2924;1;63
942630123;2926;1;63
942630123;2941;2;63
942630123;4828;1;63
942630131;1357;1;63
942630131;2227;2;63
942630131;2924;1;63
942630131;2926;1;63
942630131;2941;2;63
942630131;4843;4;63
942630228;2222;3;63
942630228;2232;7;63
942630228;2233;2;63
942630228;2930;2;63
942630332;2232;3;63
942630332;2930;1;63
942630509;2260;1;63
942630509;2930;1;63
942630558;2223;2;63
942630558;2234;2;63
942630558;2236;8;63
942630558;2237;3;63
942630558;2930;1;63
942630582;1355;7;63
942630582;2236;7;63
942630582;2260;1;63
942630582;2930;1;63
942630605;2223;4;63
942630605;2234;2;63
942630605;2235;2;63
942630605;2236;3;63
942630605;2237;3;63
942630605;2260;2;63
942630613;2236;7;63
942630613;2237;8;63
942630613;2260;1;63
942630613;2930;1;63
942630621;1357;4;63
942630621;2260;2;63
942630621;2924;1;63
942630621;2926;1;63
942630621;2940;1;63
942630621;4849;1;63
942630646;1355;7;63
942630646;2236;6;63
942630646;2237;4;63
942630646;2260;2;63
942630646;2940;1;63
942630646;4849;1;63
942630662;2222;3;63
942630662;2236;2;63
942630662;2237;8;63
942630662;2930;1;63
942630687;1355;2;63
942630687;2260;1;63
942630687;2924;1;63
942630687;2930;1;63
942630701;2260;1;63
942630701;2930;1;63
942630701;4843;3;63
942630718;1357;4;63
942630718;2227;1;63
942630718;2924;1;63
942630718;2926;1;63
942630718;2940;1;63
942630718;4849;1;63
942630726;1355;3;63
942630726;2222;6;63
942630726;2234;7;63
942630726;2235;4;63
942630726;2260;2;63
942630726;2940;1;63
942640037;1355;4;64
942640037;2224;1;64
942640037;2236;8;64
942640037;2237;1;64
942640037;2313;1;64
942640037;2315;1;64
942640037;2316;1;64
942640086;2130;2;64
942640086;2223;3;64
942640086;2313;1;64
942640086;2315;2;64
942640086;2316;1;64
942640086;4844;5;64
942640117;2130;6;64
942640117;2223;5;64
942640117;2236;4;64
942640117;2237;6;64
942640117;2310;1;64
942640125;2224;1;64
942640125;2240;1;64
942640125;2313;1;64
942640125;2316;1;64
942640125;2330;1;64
942640125;4844;2;64
942640133;2222;1;64
942640133;2234;2;64
942640133;2235;1;64
942640133;2310;1;64
942640133;4825;3;64
942640141;2223;3;64
942640141;2234;6;64
942640141;2235;7;64
942640141;2236;4;64
942640141;2310;1;64
942640141;2915;5;64
942640166;2113;6;64
942640166;2210;1;64
942640166;2220;3;64
942640166;2250;1;64
942640166;2372;1;64
942640205;2224;1;64
942640205;2240;1;64
942640205;2241;1;64
942640205;2313;1;64
942640205;2315;1;64
942640205;2316;1;64
942640205;4844;2;64
942640213;2224;1;64
942640213;2240;1;64
942640213;2241;1;64
942640213;2313;1;64
942640213;2315;1;64
942640213;2316;1;64
942640213;2330;1;64
951230011;3234;1;23
951230011;3460;1;23
951230011;3530;1;23
951230011;7010;1;23
951230028;3234;1;23
951230028;3460;1;23
951230028;3530;1;23
951230028;7013;24;23
951230036;3234;1;23
951230036;3460;1;23
951230036;3530;1;23
951230036;7012;8;23
951230052;3234;1;23
951230052;3460;1;23
951230052;3520;1;23
951230052;7012;6;23
951230116;3234;1;23
951230116;3460;1;23
951230116;3530;1;23
951230116;7013;24;23
951230132;3234;1;23
951230132;3460;1;23
951230132;3530;1;23
951230132;7013;24;23
951230149;3234;1;23
951230149;3460;1;23
951230149;3520;1;23
951230149;7013;24;23
951230165;3234;1;23
951230165;3460;1;23
951230165;3530;1;23
951230165;7013;24;23
951230173;3234;1;23
951230173;3460;1;23
951230173;3530;1;23
951230173;7013;24;23
951230181;3234;1;23
951230181;3460;1;23
951230181;3530;1;23
951230181;7013;3;23
951230204;3234;1;23
951230204;3460;1;23
951230204;3520;1;23
951230204;7012;14;23
951230212;3234;1;23
951230212;3460;1;23
951230212;3530;1;23
951230212;7013;24;23
951230229;3234;1;23
951230229;3460;1;23
951230229;3530;1;23
951230229;7012;2;23
951230237;3234;1;23
951230237;3460;1;23
951230237;3530;1;23
951230237;7013;24;23
951230245;3234;1;23
951230245;3515;1;23
951230245;7012;13;23
951230253;3234;1;23
951230253;3515;1;23
951230253;7013;24;23
951230286;3234;1;23
951230286;3460;1;23
951230286;3530;1;23
951230286;7013;24;23
951230309;3232;1;23
951230309;3515;1;23
951230325;3234;1;23
951230325;3515;1;23
